CountryID,Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
51,Armenia,Gross capital formation,,,,,,,,,,,,,,,,,,,,,"1,087,372,181","834,855,261","20,259,889","114,253,257","294,255,628","252,007,918","339,643,591","332,126,801","384,928,946","360,050,168","378,861,621","444,951,287","547,354,940","723,893,174","945,923,627","1,587,160,256","2,436,999,884","3,697,769,746","5,067,043,075","3,187,322,699","3,235,766,876","2,941,347,106","2,689,651,551","2,476,030,869","2,423,122,021","2,187,762,816","1,949,867,023"
51,Armenia,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,"1,022,290,263","597,529,314","212,157,713","144,154,716","255,106,645","221,977,667","305,033,056","283,591,608","327,701,305","323,627,235","376,368,564","400,254,527","535,294,170","689,443,240","911,555,173","1,559,398,396","2,422,759,106","3,631,649,196","4,952,375,800","3,362,720,247","3,306,209,344","2,826,639,708","2,506,036,034","2,359,141,977","2,321,328,836","2,175,313,198","1,880,495,697"
51,Armenia,Changes in inventories,,,,,,,,,,,,,,,,,,,,,"65,081,918","237,325,947","-191,897,824","-29,901,459","39,148,983","30,030,252","34,610,535","48,535,193","57,227,642","36,422,933","2,493,057","44,696,761","12,060,770","34,449,934","34,368,454","27,761,860","14,240,777","66,120,550","114,667,275","-175,397,548","-70,442,468","114,707,398","183,615,517","116,888,892","101,793,185","12,449,617","69,371,326"
51,Armenia,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,"807,336,606","855,137,279","494,974,546","414,522,999","555,324,352","368,283,962","443,969,839","397,408,529","430,135,359","458,269,993","534,524,623","645,403,977","834,512,576","1,079,683,730","1,272,210,978","1,688,853,247","1,784,021,136","2,112,923,277","2,099,181,171","1,600,850,688","2,307,480,043","2,882,303,395","2,927,398,601","3,153,950,166","3,316,273,560","3,137,295,808","3,495,676,006"
51,Armenia,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,"1,068,351,761","1,261,831,244","761,559,420","703,121,872","902,540,763","836,912,511","935,249,236","998,837,463","1,045,788,148","961,352,392","1,010,596,034","1,022,570,895","1,157,961,639","1,469,117,365","1,694,798,856","2,215,876,190","2,621,144,845","3,770,087,104","4,959,319,157","3,890,011,009","4,389,477,669","5,023,548,587","5,139,753,500","5,360,219,918","5,461,875,003","4,418,183,131","4,567,654,575"
51,Armenia,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,"2,305,595,682","2,104,061,784","1,253,427,851","1,170,191,219","1,258,767,366","1,372,097,033","1,703,037,605","1,747,514,993","2,017,852,886","1,968,057,835","2,038,534,803","2,259,108,208","2,534,163,311","2,993,550,393","3,814,176,694","5,225,971,850","6,808,524,718","9,817,806,812","12,436,664,185","9,222,355,866","9,875,378,350","10,815,777,611","10,619,320,693","11,121,464,430","11,609,513,241","10,553,337,528","10,572,299,425"
51,Armenia,"Agriculture, hunting, forestry, fishing (ISIC A-B)",,,,,,,,,,,,,,,,,,,,,"368,262,823","495,724,121","354,758,477","571,544,753","512,517,491","523,028,564","555,145,690","481,740,061","583,129,367","497,202,992","443,593,468","542,296,323","557,446,185","604,134,881","808,814,400","934,771,422","1,193,585,468","1,678,308,033","1,899,826,937","1,460,929,077","1,574,781,324","2,062,220,432","1,902,205,141","2,050,215,597","2,098,075,453","1,817,613,990","1,685,209,924"
51,Armenia,"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,"734,234,029","775,326,222","437,120,639","289,523,434","300,204,448","285,214,554","365,876,758","380,658,834","419,002,458","447,224,449","492,995,555","502,754,901","548,693,110","644,436,182","807,645,714","1,088,198,449","1,119,206,427","1,404,900,290","1,579,176,696","1,182,399,670","1,453,500,672","1,756,316,895","1,707,840,030","1,807,024,098","1,854,797,536","1,721,100,633","1,768,891,072"
51,Armenia,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,"711,317,861","750,039,551","382,312,728","257,134,988","276,624,339","250,999,194","301,633,506","297,171,631","304,121,059","315,471,075","322,634,232","332,927,129","360,132,840","430,792,257","486,337,600","665,391,355","694,268,547","864,782,477","1,033,690,257","753,620,105","907,097,530","1,084,145,960","1,000,845,333","1,076,844,170","1,122,222,631","971,558,305","971,113,230"
51,Armenia,Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,"406,532,824","236,667,440","71,480,737","45,439,298","78,767,825","83,930,935","117,329,820","132,230,583","151,405,699","152,915,649","196,667,207","206,394,924","301,682,108","442,953,462","559,480,409","967,895,080","1,520,291,504","2,273,144,079","2,969,761,819","1,618,769,030","1,614,365,641","1,326,540,360","1,247,208,387","1,163,413,191","1,078,988,333","992,025,192","845,392,960"
